-3.3777225e-12, -3.265121e-12, -3.193975e-12, -3.298583e-12, -3.3861985e-12, -3.4199720000000004e-12, -3.493155e-12, -3.999319e-12, -4.7804195e-12, -5.9549885e-12, -7.758657000000001e-12, -9.809516e-12, -1.1928335e-11, -1.471289e-11, -1.8770885e-11, -2.3362465e-11, -2.713752e-11, -3.023997e-11, -3.34071e-11, -4.072566e-11, -5.6318935e-11, -7.2352815e-11, -9.035224e-11, -1.071698e-10, -1.0951964999999999e-10, -9.991791e-11, -9.3040385e-11, -8.747443e-11, -8.513628e-11, -8.3219785e-11, -8.00801e-11, -8.027064e-11, -8.2636655e-11, -8.7448665e-11, -9.401683e-11, -1.0207265000000001e-10, -1.1013785000000001e-10, -1.2138595e-10, -1.3156545e-10, -1.3851915e-10, -1.4017665e-10, -1.3590195000000002e-10, -1.281623e-10, -1.188966e-10, -1.1116025e-10, -1.0532725e-10, -1.0180965e-10, -1.0209814999999999e-10, -1.0629984999999999e-10, -1.144569e-10, -1.242754e-10, -1.3765824999999998e-10, -1.5034595e-10, -1.6611995e-10, -1.7984525e-10, -1.9045300000000002e-10, -1.9855120000000002e-10, -2.060166e-10, -2.1540479999999998e-10, -2.3557290000000004e-10, -2.581474e-10
-4.939534500000001e-12, -4.6846715000000005e-12, -5.0203915e-12, -5.4897865e-12, -6.3672705e-12, -8.031241e-12, -1.59075e-11, -4.5588589999999995e-11, -1.1635689999999999e-10, -2.297769e-10, -3.5640915e-10, -4.6180075000000003e-10, -5.491899e-10, -6.663713500000001e-10, -8.209345e-10, -9.7227635e-10, -1.082098e-09, -1.1457840000000002e-09, -1.212631e-09, -1.4216475e-09, -1.7998385e-09, -2.1882889999999998e-09, -2.5753285e-09, -2.9024955e-09, -2.8821515e-09, -2.555262e-09, -2.3201870000000003e-09, -2.1604635e-09, -2.0772465e-09, -2.0049895e-09, -1.9174094999999997e-09, -1.8815735e-09, -1.894407e-09, -1.965203e-09, -2.0747539999999997e-09, -2.2162035e-09, -2.4038795e-09, -2.608904e-09, -2.8071465000000003e-09, -2.9495965000000004e-09, -2.9674495e-09, -2.8610545e-09, -2.6801325e-09, -2.4923254999999996e-09, -2.3005900000000002e-09, -2.1467605e-09, -2.024384e-09, -1.9568605e-09, -1.961193e-09, -2.027338e-09, -2.1455324999999997e-09, -2.27316e-09, -2.4122485e-09, -2.546435e-09, -2.655678e-09, -2.701391e-09, -2.693106e-09, -2.65114e-09, -2.64139e-09, -2.7119795e-09, -2.8274369999999998e-09
