349.915,0.03424
350.28,0.03477
350.646,0.03479
351.012,0.0355
351.378,0.03483
351.743,0.035
352.109,0.03422
352.475,0.03494
352.84,0.03598
353.206,0.03572
353.571,0.03526
353.936,0.03555
354.302,0.03558
354.667,0.03654
355.033,0.03626
355.398,0.03575
355.763,0.03568
356.128,0.03643
356.493,0.03611
356.859,0.03603
357.224,0.03622
357.589,0.03624
357.954,0.03593
358.319,0.03552
358.684,0.03618
359.049,0.03696
359.413,0.03607
359.778,0.03589
360.143,0.03693
360.508,0.03681
360.872,0.03674
361.237,0.03765
361.602,0.03768
361.966,0.03787
362.331,0.03812
362.695,0.03899
363.06,0.03926
363.424,0.04136
363.789,0.0413
364.153,0.04374
364.517,0.04689
364.882,0.04919
365.246,0.05053
365.61,0.05097
365.974,0.04912
366.339,0.04754
366.703,0.04589
367.067,0.04387
367.431,0.04102
367.795,0.04096
368.159,0.04011
368.523,0.03962
368.886,0.03781
369.25,0.03943
369.614,0.03904
369.978,0.03948
370.342,0.03977
370.705,0.03962
371.069,0.0399
371.432,0.04048
371.796,0.0395
372.16,0.039
372.523,0.03988
372.886,0.04062
373.25,0.04029
373.613,0.04039
373.977,0.04051
374.34,0.04127
374.703,0.04095
375.066,0.041
375.429,0.04001
375.793,0.04055
376.156,0.03975
376.519,0.04009
376.882,0.04093
377.245,0.03982
377.608,0.04086
377.971,0.04045
378.333,0.04042
378.696,0.04008
379.059,0.04056
379.422,0.04066
379.785,0.04058
380.147,0.04096
380.51,0.0409
380.872,0.04109
381.235,0.04111
381.598,0.04147
381.96,0.04168
382.322,0.04167
382.685,0.04123
383.047,0.04229
383.41,0.04127
383.772,0.04283
384.134,0.04228
384.496,0.04179
384.858,0.04191
385.221,0.04248
385.583,0.04208
385.945,0.04162
386.307,0.04177
386.669,0.04199
387.031,0.04162
387.393,0.04109
387.754,0.04245
388.116,0.0421
388.478,0.04207
388.84,0.04146
389.201,0.04169
389.563,0.04186
389.925,0.042
390.286,0.04227
390.648,0.04183
391.009,0.04255
391.371,0.043
391.732,0.04267
392.094,0.04285
392.455,0.04324
392.816,0.04411
393.178,0.04325
393.539,0.04292
393.9,0.04328
394.261,0.04357
394.622,0.04417
394.983,0.04365
395.344,0.04455
395.705,0.04408
396.066,0.04448
396.427,0.04585
396.788,0.04595
397.149,0.04626
397.51,0.04524
397.871,0.04578
398.231,0.04625
398.592,0.04576
398.953,0.04563
399.313,0.0457
399.674,0.04572
400.034,0.04519
400.395,0.0441
400.755,0.04414
401.116,0.04424
401.476,0.04473
401.836,0.04369
402.197,0.04377
402.557,0.04454
402.917,0.04417
403.277,0.04428
403.637,0.04418
403.998,0.0456
404.358,0.04611
404.718,0.04752
405.078,0.04725
405.438,0.0475
405.797,0.04663
406.157,0.0463
406.517,0.04586
406.877,0.04597
407.237,0.04528
407.596,0.04413
407.956,0.04473
408.316,0.04451
408.675,0.04479
409.035,0.04534
409.394,0.04488
409.754,0.04522
410.113,0.04531
410.473,0.0458
410.832,0.04586
411.191,0.04475
411.55,0.04554
411.91,0.04542
412.269,0.04609
412.628,0.04555
412.987,0.04555
413.346,0.04659
413.705,0.04611
414.064,0.04552
414.423,0.04574
414.782,0.04548
415.141,0.04498
415.5,0.04619
415.859,0.04603
416.217,0.04553
416.576,0.04595
416.935,0.04499
417.293,0.04522
417.652,0.04635
418.011,0.04503
418.369,0.04657
418.728,0.04557
419.086,0.04704
419.444,0.04725
419.803,0.0476
420.161,0.04761
420.519,0.0476
420.878,0.04775
421.236,0.04774
421.594,0.04738
421.952,0.04609
422.31,0.04771
422.668,0.04601
423.026,0.04622
423.384,0.04562
423.742,0.04557
424.1,0.04514
424.458,0.04464
424.816,0.04514
425.173,0.04483
425.531,0.04422
425.889,0.04623
426.246,0.04559
426.604,0.04563
426.961,0.04607
427.319,0.04624
427.676,0.04639
428.034,0.04667
428.391,0.0465
428.749,0.04581
429.106,0.04601
429.463,0.04601
429.821,0.04642
430.178,0.04688
430.535,0.04661
430.892,0.04652
431.249,0.04676
431.606,0.04634
431.963,0.04621
432.32,0.04583
432.677,0.04663
433.034,0.04743
433.391,0.04595
433.747,0.04722
434.104,0.04753
434.461,0.04795
434.818,0.04928
435.174,0.0514
435.531,0.05249
435.887,0.05462
436.244,0.05581
436.6,0.05601
436.957,0.0556
437.313,0.0549
437.67,0.0528
438.026,0.0519
438.382,0.05022
438.738,0.05022
439.095,0.04962
439.451,0.05017
439.807,0.04893
440.163,0.04955
440.519,0.04891
440.875,0.04878
441.231,0.0485
441.587,0.04792
441.943,0.04753
442.299,0.04814
442.654,0.04891
443.01,0.04873
443.366,0.04834
443.721,0.04902
444.077,0.04772
444.433,0.04732
444.788,0.04813
445.144,0.04779
445.499,0.0475
445.855,0.04802
446.21,0.04846
446.565,0.04847
446.921,0.0481
447.276,0.04834
447.631,0.04823
447.986,0.0479
448.342,0.04821
448.697,0.04901
449.052,0.05028
449.407,0.05241
449.762,0.05417
450.117,0.05467
450.472,0.05707
450.826,0.0581
451.181,0.05828
451.536,0.05751
451.891,0.05686
452.245,0.05667
452.6,0.0546
452.955,0.05543
453.309,0.05368
453.664,0.05347
454.018,0.05362
454.373,0.05154
454.727,0.05193
455.082,0.05167
455.436,0.0516
455.79,0.05106
456.144,0.05149
456.499,0.05224
456.853,0.05256
457.207,0.05381
457.561,0.05463
457.915,0.05541
458.269,0.05575
458.623,0.0556
458.977,0.05597
459.331,0.05653
459.685,0.05536
460.038,0.05555
460.392,0.05549
460.746,0.05577
461.1,0.05621
461.453,0.0576
461.807,0.05899
462.16,0.06017
462.514,0.06304
462.867,0.06281
463.221,0.06361
463.574,0.06575
463.928,0.06517
464.281,0.06467
464.634,0.06326
464.987,0.06285
465.341,0.06261
465.694,0.06192
466.047,0.06229
466.4,0.06488
466.753,0.06657
467.106,0.07033
467.459,0.07311
467.812,0.07604
468.165,0.07855
468.517,0.07969
468.87,0.07914
469.223,0.0777
469.576,0.07591
469.928,0.07411
470.281,0.07077
470.633,0.0684
470.986,0.0664
471.338,0.06501
471.691,0.06364
472.043,0.06249
472.396,0.06327
472.748,0.06329
473.1,0.06494
473.452,0.06572
473.805,0.06638
474.157,0.06596
474.509,0.06479
474.861,0.06296
475.213,0.06059
475.565,0.05774
475.917,0.05612
476.269,0.05486
476.621,0.05421
476.973,0.05369
477.324,0.05267
477.676,0.05355
478.028,0.05237
478.379,0.052
478.731,0.05282
479.083,0.05348
479.434,0.05321
479.786,0.05369
480.137,0.05485
480.489,0.05637
480.84,0.05771
481.191,0.05922
481.543,0.0598
481.894,0.0598
482.245,0.06093
482.596,0.06064
482.947,0.0603
483.298,0.05986
483.649,0.05918
484,0.05893
484.351,0.05809
484.702,0.05743
485.053,0.05637
485.404,0.0555
485.755,0.05485
486.106,0.0534
486.456,0.05377
486.807,0.05294
487.158,0.05236
487.508,0.05257
487.859,0.05115
488.209,0.05178
488.56,0.05164
488.91,0.05158
489.26,0.05149
489.611,0.05149
489.961,0.0513
490.311,0.05159
490.661,0.05268
491.012,0.05268
491.362,0.05377
491.712,0.05458
492.062,0.05571
492.412,0.05636
492.762,0.05636
493.112,0.05653
493.462,0.0563
493.811,0.056
494.161,0.05502
494.511,0.05425
494.861,0.05316
495.21,0.05269
495.56,0.05148
495.91,0.05144
496.259,0.05084
496.609,0.0499
496.958,0.04953
497.307,0.0496
497.657,0.04928
498.006,0.04968
498.355,0.04879
498.705,0.04854
499.054,0.04861
499.403,0.04843
499.752,0.04858
500.101,0.04885
500.45,0.04831
500.799,0.0481
501.148,0.04795
501.497,0.04806
501.846,0.04822
502.195,0.0479
502.544,0.04832
502.892,0.04864
503.241,0.04838
503.59,0.04827
503.938,0.04863
504.287,0.04842
504.635,0.04866
504.984,0.04844
505.332,0.04784
505.681,0.04832
506.029,0.04823
506.377,0.04783
506.726,0.04768
507.074,0.04755
507.422,0.04748
507.77,0.04761
508.118,0.04741
508.467,0.04777
508.815,0.04755
509.163,0.04775
509.51,0.04745
509.858,0.0473
510.206,0.04702
510.554,0.0473
510.902,0.04692
511.25,0.04729
511.597,0.04719
511.945,0.04731
512.292,0.04768
512.64,0.04744
512.988,0.04751
513.335,0.04754
513.682,0.04739
514.03,0.04739
514.377,0.04742
514.725,0.04775
515.072,0.04719
515.419,0.04756
515.766,0.04691
516.113,0.04723
516.46,0.04685
516.807,0.04702
517.154,0.04707
517.501,0.04714
517.848,0.04689
518.195,0.0471
518.542,0.04698
518.889,0.04727
519.236,0.04712
519.582,0.04681
519.929,0.04686
520.276,0.04707
520.622,0.04674
520.969,0.04704
521.315,0.04686
521.662,0.04707
522.008,0.04678
522.355,0.04654
522.701,0.04676
523.047,0.04693
523.393,0.04673
523.74,0.04675
524.086,0.04665
524.432,0.04658
524.778,0.04628
525.124,0.04637
525.47,0.04657
525.816,0.04675
526.162,0.04672
526.508,0.04693
526.853,0.04654
527.199,0.04659
527.545,0.0465
527.891,0.04654
528.236,0.04662
528.582,0.04674
528.927,0.04667
529.273,0.04667
529.618,0.04635
529.964,0.04643
530.309,0.04675
530.655,0.04633
531,0.04636
531.345,0.04622
531.69,0.04597
532.036,0.0462
532.381,0.04628
532.726,0.04625
533.071,0.04641
533.416,0.04619
533.761,0.04592
534.106,0.04623
534.451,0.04644
534.795,0.04625
535.14,0.0462
535.485,0.04626
535.83,0.04605
536.174,0.046
536.519,0.04589
536.864,0.04597
537.208,0.04601
537.553,0.04652
537.897,0.04634
538.241,0.04617
538.586,0.04603
538.93,0.04623
539.274,0.0457
539.619,0.04649
539.963,0.04601
540.307,0.04619
540.651,0.04642
540.995,0.04644
541.339,0.04639
541.683,0.04657
542.027,0.04651
542.371,0.04642
542.715,0.04642
543.058,0.04654
543.402,0.04607
543.746,0.04661
544.09,0.04655
544.433,0.04675
544.777,0.04693
545.12,0.04806
545.464,0.04967
545.807,0.05048
546.151,0.05132
546.494,0.05165
546.837,0.0517
547.181,0.05143
547.524,0.05061
547.867,0.04956
548.21,0.04873
548.553,0.04786
548.896,0.04693
549.239,0.04707
549.582,0.04661
549.925,0.04601
550.268,0.04595
550.611,0.04643
550.954,0.04617
551.297,0.04545
551.639,0.04575
551.982,0.04619
552.325,0.04564
552.667,0.04597
553.01,0.04549
553.352,0.04583
553.695,0.04569
554.037,0.04571
554.38,0.04588
554.722,0.04554
555.064,0.04565
555.406,0.04603
555.749,0.04548
556.091,0.04522
556.433,0.04567
556.775,0.0457
557.117,0.04573
557.459,0.04545
557.801,0.04569
558.143,0.04534
558.485,0.04541
558.826,0.04515
559.168,0.04567
559.51,0.04492
559.851,0.04549
560.193,0.04548
560.535,0.04563
560.876,0.04525
561.218,0.04501
561.559,0.04523
561.901,0.04555
562.242,0.04504
562.583,0.04519
562.925,0.04495
563.266,0.04505
563.607,0.04552
563.948,0.04507
564.289,0.04547
564.63,0.04517
564.971,0.0452
565.312,0.04488
565.653,0.04513
565.994,0.04461
566.335,0.04472
566.676,0.04541
567.016,0.04486
567.357,0.04505
567.698,0.04491
568.038,0.04511
568.379,0.04502
568.72,0.04497
569.06,0.04484
569.401,0.04521
569.741,0.04532
570.081,0.04462
570.422,0.04514
570.762,0.04528
571.102,0.04519
571.442,0.04452
571.782,0.04435
572.122,0.04477
572.463,0.04497
572.803,0.04471
573.143,0.04476
573.482,0.04464
573.822,0.04493
574.162,0.04439
574.502,0.04461
574.842,0.04509
575.181,0.04496
575.521,0.04483
575.861,0.04446
576.2,0.04546
576.54,0.04544
576.879,0.04459
577.219,0.0461
577.558,0.04524
577.897,0.04532
578.237,0.04541
578.576,0.04534
578.915,0.04504
579.254,0.04513
579.593,0.04522
579.932,0.04467
580.271,0.04515
580.61,0.04522
580.949,0.04485
581.288,0.04467
581.627,0.04523
581.966,0.04498
582.305,0.04455
582.643,0.04463
582.982,0.0448
583.321,0.04491
583.659,0.04493
583.998,0.04428
584.336,0.04502
584.675,0.04504
585.013,0.04462
585.352,0.04457
585.69,0.04514
586.028,0.04493
586.367,0.04492
586.705,0.04461
587.043,0.04514
587.381,0.04448
587.719,0.04445
588.057,0.04472
588.395,0.04466
588.733,0.04458
589.071,0.04471
589.409,0.04421
589.746,0.04461
590.084,0.04429
590.422,0.04401
590.76,0.04453
591.097,0.04434
591.435,0.0439
591.772,0.04334
592.11,0.04396
592.447,0.04333
592.785,0.04377
593.122,0.04361
593.459,0.04359
593.796,0.04309
594.134,0.04341
594.471,0.043
594.808,0.0427
595.145,0.04311
595.482,0.04326
595.819,0.04289
596.156,0.04272
596.493,0.04279
596.83,0.04261
597.167,0.04239
597.503,0.0424
597.84,0.04219
598.177,0.04209
598.513,0.04215
598.85,0.04184
599.186,0.04209
599.523,0.04146
599.859,0.04148
600.196,0.0412
600.532,0.04143
600.869,0.04143
601.205,0.04117
601.541,0.04169
601.877,0.04108
602.213,0.04124
602.549,0.04134
602.885,0.04133
603.221,0.0414
603.557,0.04141
603.893,0.04123
604.229,0.04054
604.565,0.04118
604.901,0.04118
605.237,0.04036
605.572,0.04074
605.908,0.04094
606.244,0.04073
606.579,0.041
606.915,0.04054
607.25,0.04049
607.585,0.04059
607.921,0.0404
608.256,0.04095
608.591,0.04079
608.927,0.04076
609.262,0.04021
609.597,0.04135
609.932,0.04049
610.267,0.04059
610.602,0.04101
610.937,0.04056
611.272,0.0409
611.607,0.04096
611.942,0.04055
612.277,0.04083
612.611,0.04083
612.946,0.04159
613.281,0.04094
613.615,0.04152
613.95,0.04132
614.284,0.04194
614.619,0.04137
614.953,0.04144
615.288,0.04184
615.622,0.04189
615.956,0.04204
616.291,0.04255
616.625,0.0416
616.959,0.04167
617.293,0.04179
617.627,0.04207
617.961,0.04271
618.295,0.04212
618.629,0.04267
618.963,0.04233
619.297,0.04281
619.63,0.04204
619.964,0.04276
620.298,0.04278
620.632,0.04271
620.965,0.04204
621.299,0.04248
621.632,0.04287
621.966,0.04272
622.299,0.04264
622.633,0.04176
622.966,0.04217
623.299,0.04203
623.632,0.04196
623.966,0.04182
624.299,0.04174
624.632,0.04197
624.965,0.04162
625.298,0.04115
625.631,0.04069
625.964,0.041
626.297,0.04088
626.63,0.04085
626.962,0.04069
627.295,0.04127
627.628,0.04047
627.96,0.03986
628.293,0.04027
628.626,0.04033
628.958,0.04028
629.291,0.03983
629.623,0.04021
629.955,0.03976
630.288,0.04005
630.62,0.04041
630.952,0.04029
631.285,0.04005
631.617,0.04024
631.949,0.04006
632.281,0.0408
632.613,0.03998
632.945,0.04038
633.277,0.04008
633.609,0.0399
633.94,0.04019
634.272,0.03954
634.604,0.03955
634.936,0.03927
635.267,0.0396
635.599,0.03889
635.93,0.03889
636.262,0.03886
636.593,0.039
636.925,0.03849
637.256,0.03808
637.588,0.03838
637.919,0.03783
638.25,0.03778
638.581,0.03767
638.912,0.03783
639.244,0.03771
639.575,0.03733
639.906,0.03713
640.237,0.03713
640.567,0.03695
640.898,0.03719
641.022,0.03685
641.221,0.03699
641.419,0.03666
641.618,0.03626
641.816,0.0362
642.015,0.03607
642.213,0.03585
642.412,0.03559
642.61,0.03609
642.809,0.03612
643.007,0.0363
643.206,0.03625
643.404,0.03685
643.603,0.03665
643.801,0.03662
643.999,0.03675
644.198,0.03694
644.396,0.03697
644.595,0.03667
644.793,0.03649
644.991,0.03739
645.19,0.0373
645.388,0.03735
645.586,0.03705
645.784,0.0374
645.983,0.03749
646.181,0.03762
646.379,0.03801
646.577,0.03779
646.776,0.03767
646.974,0.03745
647.172,0.03798
647.37,0.03786
647.568,0.03829
647.766,0.03898
647.965,0.03915
648.163,0.03933
648.361,0.03944
648.559,0.03916
648.757,0.03898
648.955,0.03877
649.153,0.03863
649.351,0.03906
649.549,0.03897
649.747,0.03833
649.945,0.03872
650.143,0.03892
650.341,0.03898
650.539,0.03856
650.737,0.03795
650.935,0.03749
651.133,0.03738
651.33,0.0374
651.528,0.03744
651.726,0.03721
651.924,0.03645
652.122,0.03624
652.32,0.03602
652.517,0.03545
652.715,0.0358
652.913,0.03564
653.111,0.03559
653.308,0.03529
653.506,0.03505
653.704,0.03513
653.902,0.03473
654.099,0.03471
654.297,0.03416
654.495,0.03468
654.692,0.03483
654.89,0.03458
655.088,0.03453
655.285,0.03454
655.483,0.03451
655.68,0.03401
655.878,0.03368
656.075,0.0342
656.273,0.0341
656.47,0.03378
656.668,0.03379
656.865,0.03363
657.063,0.03384
657.26,0.03346
657.458,0.03358
657.655,0.03338
657.853,0.03322
658.05,0.03308
658.247,0.03343
658.445,0.03363
658.642,0.03373
658.839,0.03349
659.037,0.03313
659.234,0.0332
659.431,0.03363
659.629,0.03331
659.826,0.03333
660.023,0.03281
660.22,0.03328
660.418,0.03334
660.615,0.03364
660.812,0.03357
661.009,0.0331
661.206,0.03318
661.404,0.03295
661.601,0.03277
661.798,0.03337
661.995,0.0334
662.192,0.03301
662.389,0.03236
662.586,0.03244
662.783,0.03326
662.98,0.03308
663.177,0.03301
663.374,0.03291
663.571,0.03333
663.768,0.03348
663.965,0.03349
664.162,0.03308
664.359,0.03336
664.556,0.03365
664.753,0.0336
664.95,0.03385
665.147,0.03434
665.344,0.03411
665.541,0.03404
665.737,0.034
665.934,0.03426
666.131,0.03375
666.328,0.03377
666.525,0.03418
666.721,0.03433
666.918,0.03448
667.115,0.03438
667.312,0.03415
667.508,0.03449
667.705,0.03439
667.902,0.03485
668.098,0.03439
668.295,0.03461
668.492,0.03456
668.688,0.03447
668.885,0.03386
669.081,0.03448
669.278,0.03469
669.475,0.03449
669.671,0.03402
669.868,0.03366
670.064,0.03379
670.261,0.0337
670.457,0.03381
670.654,0.03419
670.85,0.03432
