200,7.746E-08
201,4E-09
202,6E-09
203,2.008E-08
204,3.228E-08
205,3.228E-08
206,4.04E-09
207,2.428E-08
208,5.062E-08
209,2.02E-09
210,4.46E-08
211,1.216E-08
212,3.45E-08
213,4.06E-09
214,2.03E-08
215,2.034E-08
216,4.67E-08
217,6.1E-09
218,1.624E-08
219,6.1E-09
220,1.422E-08
221,1.422E-08
222,4.67E-08
223,3.44E-08
224,3.454E-08
225,1.016E-08
226,2.032E-08
227,1.626E-08
228,5.696E-08
229,8.14E-09
230,1.428E-08
231,2.246E-08
232,3.884E-08
233,4.1E-09
234,4.92E-08
235,2.26E-08
236,2.264E-08
237,1.03E-08
238,3.716E-08
239,6.2E-09
240,5.18E-08
241,2.08E-09
242,3.118E-08
243,2.916E-08
244,6.044E-08
245,1.46E-08
246,4.174E-08
247,6.26E-09
248,8.36E-09
249,3.974E-08
250,2.1E-09
251,3.138E-08
252,5.442E-08
253,2.094E-08
254,4.608E-08
255,2.08E-08
256,2.094E-08
257,1.048E-08
258,2.934E-08
259,1.468E-08
260,1.048E-08
261,2.728E-08
262,1.468E-08
263,1.26E-08
264,3.782E-08
265,2.1E-09
266,2.314E-08
267,2.736E-08
268,3.158E-08
269,1.052E-08
270,4.004E-08
271,8.44E-09
272,3.164E-08
273,3.586E-08
274,1.476E-08
275,1.9E-08
276,4.854E-08
277,6.34E-09
278,4.224E-08
279,8.44E-09
280,5.492E-08
281,2.534E-08
282,2.746E-08
283,2.324E-08
284,6.34E-09
285,2.324E-08
286,2.536E-08
287,6.34E-09
288,3.592E-08
289,4.648E-08
290,6.976E-08
291,4.228E-08
292,3.17E-08
293,1.69E-08
294,4.228E-08
295,2.536E-08
296,2.96E-08
297,3.182E-08
298,3.382E-08
299,1.48E-08
300,4.392E-08
301,1.882E-08
302,4.602E-08
303,2.092E-08
304,1.046E-08
305,2.094E-08
306,1.256E-08
307,4.188E-08
308,4.816E-08
309,4.18E-09
310,3.564E-08
311,6.3E-09
312,2.936E-08
313,3.358E-08
314,4.198E-08
315,8.4E-09
316,3.154E-08
317,2.734E-08
318,4.2E-09
319,3.578E-08
320,6.526E-08
321,1.684E-08
322,1.686E-08
323,2.1E-09
324,3.372E-08
325,2.952E-08
326,6.114E-08
327,6.32E-09
328,3.166E-08
329,1.266E-08
330,4.22E-09
331,5.908E-08
332,7.808E-08
333,8.44E-09
334,3.166E-08
335,1.68E-08
336,1.688E-08
337,4.434E-08
338,5.7E-08
339,2.12E-09
340,3.59E-08
341,8.44E-09
342,5.046E-08
343,5.068E-08
344,5.28E-08
345,4.434E-08
346,1.478E-08
347,4.22E-09
348,1.9E-08
349,2.322E-08
350,2.534E-08
351,1.478E-08
352,5.494E-08
353,4.22E-09
354,1.69E-08
355,2.744E-08
356,2.746E-08
357,1.056E-08
358,6.124E-08
359,1.268E-08
360,2.112E-08
361,2.11E-08
362,1.266E-08
363,1.9E-08
364,7.18E-08
365,1.9E-08
366,2.954E-08
367,1.266E-08
368,3.578E-08
369,3.366E-08
370,1.682E-08
371,8.42E-09
372,6.1E-08
373,1.472E-08
374,2.944E-08
375,5.468E-08
376,2.1E-09
377,1.892E-08
378,1.894E-08
379,6.3E-09
380,3.364E-08
381,6.098E-08
382,1.682E-08
383,5.88E-08
384,5.888E-08
385,1.052E-08
386,4.836E-08
387,3.154E-08
388,1.892E-08
389,2.522E-08
390,3.152E-08
391,2.46E-08
392,2.522E-08
393,8.192E-08
394,4.622E-08
395,9.664E-08
396,1.3E-07
397,2.1E-07
398,3.07E-07
399,4.56E-07
400,6.42E-07
401,8.25E-07
402,1.043E-06
403,1.32E-06
404,1.75E-06
405,2.172E-06
406,2.614E-06
407,3.282E-06
408,3.945E-06
409,4.749E-06
410,5.696E-06
411,6.676E-06
412,7.666E-06
413,8.811E-06
414,1.0005E-05
415,1.1232E-05
416,1.2512E-05
417,1.372E-05
418,1.4812E-05
419,1.5661E-05
420,1.6136E-05
421,1.6247E-05
422,1.6004E-05
423,1.5397E-05
424,1.4588E-05
425,1.3975E-05
426,1.3524E-05
427,1.357E-05
428,1.4212E-05
429,1.5474E-05
430,1.7286E-05
431,1.967E-05
432,2.246E-05
433,2.5592E-05
434,2.8984E-05
435,3.2556E-05
436,3.6465E-05
437,4.0528E-05
438,4.4474E-05
439,4.8347E-05
440,5.2081E-05
441,5.5542E-05
442,5.8956E-05
443,6.2206E-05
444,6.515E-05
445,6.7856E-05
446,7.0468E-05
447,7.2782E-05
448,7.4857E-05
449,7.6823E-05
450,7.8296E-05
451,7.9468E-05
452,8.0482E-05
453,8.1049E-05
454,8.1598E-05
455,8.1911E-05
456,8.1996E-05
457,8.2065E-05
458,8.2036E-05
459,8.1936E-05
460,8.1938E-05
461,8.2081E-05
462,8.224E-05
463,8.2464E-05
464,8.2781E-05
465,8.3248E-05
466,8.3829E-05
467,8.4661E-05
468,8.5451E-05
469,8.6315E-05
470,8.7289E-05
471,8.8219E-05
472,8.9202E-05
473,9.0364E-05
474,9.1308E-05
475,9.222E-05
476,9.316E-05
477,9.3904E-05
478,9.4661E-05
479,9.5285E-05
480,9.5685E-05
481,9.5963E-05
482,9.5991E-05
483,9.5797E-05
484,9.5732E-05
485,9.5512E-05
486,9.5173E-05
487,9.4801E-05
488,9.474E-05
489,9.469E-05
490,9.4818E-05
491,9.5329E-05
492,9.5951E-05
493,9.6631E-05
494,9.78E-05
495,9.8928E-05
496,0.00010028
497,0.000101898
498,0.000103381
499,0.00010492
500,0.000106616
501,0.000108045
502,0.000109651
503,0.00011114
504,0.000112449
505,0.000113678
506,0.000114805
507,0.000115744
508,0.000116677
509,0.000117438
510,0.000117925
511,0.00011842
512,0.000118731
513,0.00011886
514,0.000118892
515,0.000118851
516,0.000118606
517,0.000118284
518,0.000117976
519,0.00011752
520,0.000117086
521,0.000116622
522,0.000116049
523,0.000115452
524,0.000114896
525,0.000114278
526,0.000113622
527,0.000113076
528,0.000112369
529,0.000111678
530,0.000111132
531,0.000110387
532,0.000109814
533,0.000109236
534,0.000108592
535,0.000108006
536,0.000107561
537,0.000106962
538,0.000106391
539,0.000105964
540,0.000105518
541,0.000105116
542,0.000104755
543,0.000104367
544,0.000104012
545,0.000103776
546,0.000103502
547,0.000103171
548,0.000102917
549,0.000102646
550,0.000102413
551,0.00010226
